month,cpi_date,CPI,inflation_rate_pct,Open,High,Low,Close,Volume,sp500_return_pct
2016-02,2016-02-01,237.111,0.0823076533454925,1936.93994140625,1962.9599609375,1810.0999755859373,1932.22998046875,93049560000,-0.41283603090035426
2016-03,2016-03-01,238.132,0.4306000143392774,1937.0899658203125,2072.2099609375,1937.0899658203125,2059.739990234375,92639420000,6.599111444005845
2016-04,2016-04-01,239.261,0.4741067979104008,2056.6201171875,2111.050048828125,2033.800048828125,2065.300048828125,81124990000,0.26993982833325436
2016-05,2016-05-01,240.229,0.4045790998115084,2067.169921875,2103.47998046875,2025.9100341796875,2096.949951171875,78883600000,1.5324602525288444
2016-06,2016-06-01,241.018,0.32843661672818936,2093.93994140625,2120.550048828125,1991.6800537109373,2098.860107421875,86852700000,0.09109212401243738
2016-07,2016-07-01,240.628,-0.1618136404749948,2099.340087890625,2177.090087890625,2074.02001953125,2173.60009765625,69530250000,3.5609800753315435
2016-08,2016-08-01,240.849,0.09184301078843937,2173.14990234375,2193.81005859375,2147.580078125,2170.949951171875,75610310000,-0.12192428990193127
2016-09,2016-09-01,241.428,0.2403995864628916,2171.330078125,2187.8701171875,2119.1201171875,2168.27001953125,77023620000,-0.12344511393173052
2016-10,2016-10-01,241.729,0.12467485130143174,2164.330078125,2169.60009765625,2114.719970703125,2126.14990234375,72915530000,-1.942567890903446
2016-11,2016-11-01,241.353,-0.15554608673349346,2128.679931640625,2214.10009765625,2083.7900390625,2198.81005859375,88445380000,3.4174521829295035
2016-12,2016-12-01,241.432,0.03273213923173923,2200.169921875,2277.530029296875,2187.43994140625,2238.830078125,75344550000,1.8200762441865859
2017-01,2017-01-01,242.839,0.5827727890254764,2251.570068359375,2300.989990234375,2245.1298828125,2278.8701171875,70576420000,1.7884358198382522
2017-02,2017-02-01,243.603,0.3146117386416458,2285.590087890625,2371.5400390625,2271.64990234375,2363.639892578125,69260940000,3.719816006681631
2017-03,2017-03-01,243.801,0.08127978719472129,2380.1298828125,2400.97998046875,2322.25,2362.719970703125,81664010000,-0.03891971352694146
2017-04,2017-04-01,244.524,0.2965533365326678,2362.340087890625,2398.159912109375,2328.949951171875,2384.199951171875,65369860000,0.9091208748854607
2017-05,2017-05-01,244.733,0.08547218268963874,2388.5,2418.7099609375,2352.719970703125,2411.800048828125,79719460000,1.1576251246328662
2017-06,2017-06-01,244.955,0.09071110148610728,2415.64990234375,2453.820068359375,2405.699951171875,2423.409912109375,81078810000,0.4813775207812565
2017-07,2017-07-01,244.786,-0.06899226388520363,2431.389892578125,2484.0400390625,2407.699951171875,2470.300048828125,63348090000,1.9348826001101882
2017-08,2017-08-01,245.519,0.29944522971085963,2477.10009765625,2490.8701171875,2417.35009765625,2471.64990234375,70784900000,0.0546433019853243
2017-09,2017-09-01,246.819,0.5294905893230117,2474.419921875,2519.43994140625,2446.550048828125,2519.360107421875,66624120000,1.9302978562167672
2017-10,2017-10-01,246.663,-0.06320421037276924,2521.199951171875,2582.97998046875,2520.39990234375,2575.260009765625,71088550000,2.218813506615125
2017-11,2017-11-01,246.669,0.0024324685907517463,2583.2099609375,2657.739990234375,2557.449951171875,2647.580078125,73416960000,2.8082627806563343
2017-12,2017-12-01,246.524,-0.058783227726233456,2645.10009765625,2694.969970703125,2605.52001953125,2673.610107421875,65531700000,0.9831630594270502
2018-01,2018-01-01,247.867,0.5447745452775266,2683.72998046875,2872.8701171875,2682.360107421875,2823.81005859375,77318690000,5.617870412552817
2018-02,2018-02-01,248.991,0.45346899748657243,2816.449951171875,2835.9599609375,2532.68994140625,2713.830078125,79933970000,-3.89473718793677
2018-03,2018-03-01,249.554,0.2261125904149175,2715.219970703125,2801.89990234375,2585.889892578125,2640.8701171875,76803890000,-2.688449860055664
2018-04,2018-04-01,250.546,0.3975091563348965,2633.449951171875,2717.489990234375,2553.800048828125,2648.050048828125,70194700000,0.27187749953683227
2018-05,2018-05-01,251.588,0.4158916925434797,2642.9599609375,2742.239990234375,2594.6201171875,2705.27001953125,76011820000,2.16083418545836
2018-06,2018-06-01,251.989,0.1593875701543901,2718.699951171875,2791.469970703125,2691.989990234375,2718.3701171875,77891360000,0.48424362676078303
2018-07,2018-07-01,252.006,0.006746326228523891,2704.949951171875,2848.030029296875,2698.949951171875,2816.2900390625,64898300000,3.602155617289915
2018-08,2018-08-01,252.146,0.055554232835719475,2821.169921875,2916.5,2796.340087890625,2901.52001953125,69523070000,3.0263211276748248
2018-09,2018-09-01,252.439,0.11620251758901468,2896.9599609375,2940.909912109375,2864.1201171875,2913.97998046875,63031510000,0.42942874264617625
2018-10,2018-10-01,252.885,0.1766763455725906,2926.2900390625,2939.860107421875,2603.5400390625,2711.739990234375,91930980000,-6.94033560936963
2018-11,2018-11-01,252.038,-0.3349348518100981,2717.580078125,2815.14990234375,2631.090087890625,2760.169921875,80620020000,1.7859356654779779
2018-12,2018-12-01,251.233,-0.31939628151310684,2790.5,2800.179931640625,2346.580078125,2506.85009765625,84162180000,-9.177689467997252
2019-01,2019-01-01,251.712,0.19065966652469513,2476.9599609375,2708.949951171875,2443.9599609375,2704.10009765625,80859870000,7.868440166582613
2019-02,2019-02-01,252.776,0.4227053140096748,2702.320068359375,2813.489990234375,2681.830078125,2784.489990234375,70638770000,2.9728889343927145
2019-03,2019-03-01,254.202,0.5641358356806014,2798.219970703125,2860.31005859375,2722.27001953125,2834.39990234375,79159660000,1.7924256249588488
2019-04,2019-04-01,255.548,0.5295001612890538,2848.6298828125,2949.52001953125,2848.6298828125,2945.830078125,70090370000,3.9313498313737982
2019-05,2019-05-01,256.092,0.21287585893843275,2952.330078125,2954.1298828125,2750.52001953125,2752.06005859375,77250740000,-6.57777313668354
2019-06,2019-06-01,256.143,0.019914718148150712,2751.530029296875,2964.14990234375,2728.81005859375,2941.760009765625,71250630000,6.89301639982407
2019-07,2019-07-01,256.571,0.16709416224534035,2971.409912109375,3027.97998046875,2952.219970703125,2980.3798828125,70599470000,1.3128152166957952
2019-08,2019-08-01,256.558,-0.005066823608290694,2980.320068359375,3013.590087890625,2822.1201171875,2926.4599609375,80269220000,-1.8091627240523933
2019-09,2019-09-01,256.759,0.07834485769300237,2909.010009765625,3021.989990234375,2891.85009765625,2976.739990234375,74178980000,1.7181177931020697
2019-10,2019-10-01,257.346,0.22861905522297832,2983.68994140625,3050.10009765625,2855.93994140625,3037.56005859375,77720640000,2.0431770513684056
2019-11,2019-11-01,257.208,-0.053624303466914824,3050.719970703125,3154.260009765625,3050.719970703125,3140.97998046875,72410620000,3.4047037714499906
2019-12,2019-12-01,256.974,-0.09097695250538385,3143.85009765625,3247.929931640625,3070.330078125,3230.780029296875,72325540000,2.858981890573009
2020-01,2020-01-01,257.971,0.3879769937814803,3244.669921875,3337.77001953125,3214.639892578125,3225.52001953125,77287980000,-0.16280928190489652
2020-02,2020-02-01,258.678,0.2740618131495287,3235.659912109375,3393.52001953125,2855.840087890625,2954.219970703125,84436590000,-8.411048363840312
2020-03,2020-03-01,258.115,-0.21764510317846542,2974.280029296875,3136.719970703125,2191.860107421875,2584.590087890625,162185380000,-12.511928240892821
2020-04,2020-04-01,256.389,-0.6686941866997254,2498.080078125,2954.860107421875,2447.489990234375,2912.429931640625,123608160000,12.68440381652789
2020-05,2020-05-01,256.394,0.0019501616683959,2869.090087890625,3068.669921875,2766.639892578125,3044.31005859375,107135190000,4.528181966555822
2020-06,2020-06-01,257.797,0.5472046927775365,3038.780029296875,3233.1298828125,2965.659912109375,3100.2900390625,131458880000,1.838839651392421
2020-07,2020-07-01,259.101,0.5058243501669724,3105.919921875,3279.989990234375,3101.169921875,3271.1201171875,96928130000,5.510132148044367
2020-08,2020-08-01,259.918,0.31532105240814623,3288.260009765625,3514.77001953125,3284.530029296875,3500.31005859375,82466520000,7.006466690171775
2020-09,2020-09-01,260.28,0.13927469432666317,3507.43994140625,3588.110107421875,3209.449951171875,3363.0,92310780000,-3.9227970178423055
2020-10,2020-10-01,260.388,0.04149377593360981,3385.8701171875,3549.85009765625,3233.93994140625,3269.9599609375,89938980000,-2.766578622137972
2020-11,2020-11-01,260.229,-0.061062721784410634,3296.199951171875,3645.989990234375,3279.739990234375,3621.6298828125,101247180000,10.75456354438591
2020-12,2020-12-01,260.474,0.09414784670425114,3645.8701171875,3760.199951171875,3633.39990234375,3756.070068359375,96375680000,3.712145909357001
2021-01,2021-01-01,261.582,0.42537834870275404,3764.610107421875,3870.89990234375,3662.7099609375,3714.239990234375,106117800000,-1.1136660755445171
2021-02,2021-02-01,263.014,0.5474382793923205,3731.169921875,3950.429931640625,3725.6201171875,3811.14990234375,99082320000,2.6091451377448394
2021-03,2021-03-01,264.877,0.7083273133749568,3842.510009765625,3994.409912109375,3723.340087890625,3972.889892578125,122371150000,4.2438632533165155
2021-04,2021-04-01,267.054,0.8218909154060094,3992.780029296875,4218.77978515625,3992.780029296875,4181.169921875,83124090000,5.242532134755851
2021-05,2021-05-01,269.195,0.8017105154762838,4191.97998046875,4238.0400390625,4056.8798828125,4204.10986328125,88321860000,0.548648867060697
2021-06,2021-06-01,271.696,0.929066290235725,4216.52001953125,4302.43017578125,4164.39990234375,4297.5,102544180000,2.2214009565834747
2021-07,2021-07-01,273.003,0.4810523526293853,4300.72998046875,4429.97021484375,4233.1298828125,4395.259765625,84255620000,2.274805482838871
2021-08,2021-08-01,273.567,0.206591136361145,4406.85986328125,4537.35986328125,4367.72998046875,4522.68017578125,80500760000,2.8990416255438634
2021-09,2021-09-01,274.31,0.2715970859058281,4528.7998046875,4545.85009765625,4305.91015625,4307.5400390625,85528860000,-4.75691688019011
2021-10,2021-10-01,276.589,0.8308118552003085,4317.16015625,4608.080078125,4278.93994140625,4605.3798828125,80253600000,6.914383640060651
2021-11,2021-11-01,277.948,0.4913427504347645,4610.6201171875,4743.830078125,4560.0,4567.0,88268840000,-0.8333706184746159
2021-12,2021-12-01,278.802,0.3072517161483601,4602.81982421875,4808.93017578125,4495.1201171875,4766.18017578125,92750180000,4.361291346206486
2022-01,2022-01-01,281.148,0.8414573783545265,4778.14013671875,4818.6201171875,4222.6201171875,4515.5498046875,95562890000,-5.258516502739385
2022-02,2022-02-01,283.716,0.9133979256476854,4519.56982421875,4595.31005859375,4114.64990234375,4373.93994140625,92667710000,-3.1360491945908286
2022-03,2022-03-01,287.504,1.3351379548562692,4363.14013671875,4637.2998046875,4157.8701171875,4530.41015625,123546260000,3.5773288371546252
2022-04,2022-04-01,289.109,0.5582531025655202,4540.31982421875,4593.4501953125,4124.27978515625,4131.93017578125,90367840000,-8.795671180434306
2022-05,2022-05-01,292.296,1.1023523999598828,4130.60986328125,4307.66015625,3810.320068359375,4132.14990234375,108860390000,0.005317770464463578
2022-06,2022-06-01,296.311,1.3736075758819855,4149.77978515625,4177.509765625,3636.8701171875,3785.3798828125,106116710000,-8.391999993382681
2022-07,2022-07-01,296.276,-0.011811913833770227,3781.0,4140.14990234375,3721.56005859375,4130.2900390625,81688320000,9.111639173021002
2022-08,2022-08-01,296.171,-0.03543992763505033,4112.3798828125,4325.27978515625,3954.530029296875,3955.0,92252350000,-4.244012827299837
2022-09,2022-09-01,296.808,0.21507845130008807,3936.72998046875,4119.27978515625,3584.1298828125,3585.6201171875,94241020000,-9.339567201327437
2022-10,2022-10-01,298.012,0.4056494434112379,3609.780029296875,3905.419921875,3491.580078125,3871.97998046875,95823760000,7.98634138370089
2022-11,2022-11-01,297.711,-0.10100264418881899,3901.7900390625,4080.110107421875,3698.14990234375,4080.110107421875,92671910000,5.375289335249311
2022-12,2022-12-01,296.797,-0.30700914645410693,4087.139892578125,4100.9599609375,3764.489990234375,3839.5,85249330000,-5.897147407473047
2023-01,2023-01-01,299.17,0.7995363834540026,3853.2900390625,4094.2099609375,3794.330078125,4076.60009765625,80763810000,6.17528578346791
2023-02,2023-02-01,300.84,0.5582110505732318,4070.070068359375,4195.43994140625,3943.080078125,3970.14990234375,80392280000,-2.611249393181858
2023-03,2023-03-01,301.836,0.33107299561230263,3963.340087890625,4110.75,3808.860107421875,4109.31005859375,113094800000,3.505161257710898
2023-04,2023-04-01,303.363,0.5059038683258521,4102.2001953125,4170.06005859375,4049.35009765625,4169.47998046875,70861260000,1.4642341662481018
2023-05,2023-05-01,304.127,0.25184350102023245,4166.7900390625,4231.10009765625,4048.280029296875,4179.830078125,85190040000,0.2482347368192972
2023-06,2023-06-01,305.109,0.3228914236486524,4183.02978515625,4458.47998046875,4171.64013671875,4450.3798828125,87983140000,6.472746490423464
2023-07,2023-07-01,305.691,0.19075150192227053,4450.47998046875,4607.06982421875,4385.0498046875,4588.9599609375,75063200000,3.113893235501086
2023-08,2023-08-01,307.026,0.4367155068353501,4578.830078125,4584.6201171875,4335.31005859375,4507.66015625,86840820000,-1.7716390070854016
2023-09,2023-09-01,307.789,0.24851315523766182,4530.60009765625,4541.25,4238.6298828125,4288.0498046875,73482980000,-4.871936746562488
2023-10,2023-10-01,307.671,-0.03833795229848391,4284.52001953125,4393.56982421875,4103.77978515625,4193.7998046875,83519460000,-2.197968873798295
2023-11,2023-11-01,307.051,-0.20151395484137025,4201.27001953125,4587.64013671875,4197.740234375,4567.7998046875,80970570000,8.917926878197013
2023-12,2023-12-01,306.746,-0.09933203278934544,4559.43017578125,4793.2998046875,4546.5,4769.830078125,81530670000,4.422923115636013
2024-01,2024-01-01,308.417,0.5447503797930464,4745.2001953125,4931.08984375,4682.10986328125,4845.64990234375,81737880000,1.5895707598991615
2024-02,2024-02-01,310.326,0.6189671775550742,4861.10986328125,5111.06005859375,4853.52001953125,5096.27001953125,82066930000,5.172064062372317
2024-03,2024-03-01,312.332,0.6464169937420605,5098.509765625,5264.85009765625,5056.81982421875,5254.35009765625,86299510000,3.1018779915342964
2024-04,2024-04-01,313.548,0.3893293034335388,5257.97021484375,5263.9501953125,4953.56005859375,5035.68994140625,81747170000,-4.161507173789869
2024-05,2024-05-01,314.069,0.1661627565795465,5029.02978515625,5341.8798828125,5011.0498046875,5277.509765625,86849720000,4.80211901511991
2024-06,2024-06-01,314.175,0.03375054526233434,5297.14990234375,5523.64013671875,5234.31982421875,5460.47998046875,76025620000,3.466980128308328
2024-07,2024-07-01,314.54,0.11617728972705965,5471.080078125,5669.669921875,5390.9501953125,5522.2998046875,80160390000,1.1321316887868749
2024-08,2024-08-01,314.796,0.08138869460163622,5537.83984375,5651.6201171875,5119.259765625,5648.39990234375,81097300000,2.2834706936630367
2024-09,2024-09-01,315.301,0.16042135224081377,5623.89013671875,5767.3701171875,5402.6201171875,5762.47998046875,79564830000,2.0196884090601275
2024-10,2024-10-01,315.664,0.11512808395786056,5757.72998046875,5878.4599609375,5674.0,5705.4501953125,82412430000,-0.9896743303151712
2024-11,2024-11-01,315.493,-0.05417152415225779,5723.22021484375,6044.169921875,5696.509765625,6032.3798828125,84101980000,5.7301295482098835
2024-12,2024-12-01,315.605,0.035499995245547034,6040.10986328125,6099.97021484375,5832.2998046875,5906.93994140625,82936550000,-2.0794436663986393
